"File","Offset","Pointers","Japanese","English","width","height","lineheight","English","English","English","English"
"opb/PartsDesc.opb","0x656d","0x1 0xf90","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x6602","0x1 0xf9c","設計図4１＿Ａ","Blueprint 41_A",102,14,14,"Blueprint 41_A","Blueprint 41_A","Blueprint 41_A","Blueprint 41_A"
"opb/PartsDesc.opb","0x6611","0x1 0xfa0","剣銃士ダルタニアＳの設計図

/c5※製作には「設計図4１＿Ｂ」と
　4１5００Ｇの資金が必要/c3","Blueprints for Swordgunner Daltania-S.
/c5* Requires {Blueprint 41_B} and 41500G of funds to produce./c3",240,64,16,"Blueprints for the Musketeer Daltania-S.
/c5* Requires {Blueprint 41_B} and 41500 G of funds to produce./c3","Blueprints for Sword-Gunner Daltania-S.
/c5* Requires {Blueprint 41_B} and 41500 G of funds to produce./c3","剣銃士ダルタニアＳのBlueprint

/c5※製作には「Blueprint 41_B」と
　41500Ｇの資金が必要/c3","Blueprints for Sword-Gunner Daltania-S.
/c5* Requires {Blueprint 41_B} and 41500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x6670","0x1 0xfa4","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x6705","0x1 0xfb0","設計図4２＿Ａ","Blueprint 42_A",102,14,14,"Blueprint 42_A","Blueprint 42_A","Blueprint 42_A","Blueprint 42_A"
"opb/PartsDesc.opb","0x6714","0x1 0xfb4","蒸気人形ドーヴァーＦの設計図

/c5※製作には「設計図4２＿Ｂ」と
　45０００Ｇの資金が必要/c3","Blueprints for Steam Puppet Dover-F.
/c5* Requires {Blueprint 42_B} and 45000G of funds to produce./c3",240,64,16,"Blueprints for the Steam Mech Dover-F.
/c5* Requires {Blueprint 42_B} and 45000 G of funds to produce./c3","Blueprints for Steam Puppet Dover-F.
/c5* Requires {Blueprint 42_B} and 45000 G of funds to produce./c3","蒸気人形ドーヴァーＦのBlueprint

/c5※製作には「Blueprint 42_B」と
　45000Ｇの資金が必要/c3","Blueprints for Steam Puppet Dover-F.
/c5* Requires {Blueprint 42_B} and 45000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x6775","0x1 0xfb8","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x680a","0x1 0xfc4","設計図4３＿Ａ","Blueprint 43_A",102,14,14,"Blueprint 43_A","Blueprint 43_A","Blueprint 43_A","Blueprint 43_A"
"opb/PartsDesc.opb","0x6819","0x1 0xfc8","ゼンマイ人形　金星号の設計図

/c5※製作には「設計図4３＿Ｂ」と
　4３０００Ｇの資金が必要/c3","Blueprints for Wind-Up Puppet (Venus).
/c5* Requires {Blueprint 43_B} and 43000G of funds to produce./c3",240,64,16,"Blueprints for the Wind-Up Mech (Venus).
/c5* Requires {Blueprint 43_B} and 43000 G of funds to produce./c3","Blueprints for Wind-Up Puppet (Venus).
/c5* Requires {Blueprint 43_B} and 43000 G of funds to produce./c3","ゼンマイ人形　金星号のBlueprint

/c5※製作には「Blueprint 43_B」と
　43000Ｇの資金が必要/c3","Blueprints for Wind-Up Puppet (Venus).
/c5* Requires {Blueprint 43_B} and 43000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x687a","0x1 0xfcc","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x690f","0x1 0xfd8","設計図44＿Ａ","Blueprint 44_A",102,14,14,"Blueprint 44_A","Blueprint 44_A","Blueprint 44_A","Blueprint 44_A"
"opb/PartsDesc.opb","0x691e","0x1 0xfdc","電光人形スペクトラＸの設計図

/c5※製作には「設計図44＿Ｂ」と
　３８０００Ｇの資金が必要/c3","Blueprints for Bolt Puppet Spectra-X.
/c5* Requires {Blueprint 44_B} and 38000G of funds to produce./c3",240,64,16,"Blueprints for the Lightning Mech Spectra-X.
/c5* Requires {Blueprint 44_B} and 38000 G of funds to produce./c3","Blueprints for Thunder Puppet Spectra-X.
/c5* Requires {Blueprint 44_B} and 38000 G of funds to produce./c3","電光人形スペクトラＸのBlueprint

/c5※製作には「Blueprint 44_B」と
　38000Ｇの資金が必要/c3","Blueprints for Thunder Puppet Spectra-X.
/c5* Requires {Blueprint 44_B} and 38000 G of funds to produce./c3"
"opb/PartsDesc.opb","0x697f","0x1 0xfe0","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
"opb/PartsDesc.opb","0x6a14","0x1 0xfec","設計図45＿Ａ","Blueprint 45_A",102,14,14,"Blueprint 45_A","Blueprint 45_A","Blueprint 45_A","Blueprint 45_A"
"opb/PartsDesc.opb","0x6a23","0x1 0xff0","超人形ダイゼスターの設計図

/c5※製作には「設計図45＿Ｂ」と
　4６5００Ｇの資金が必要/c3","Blueprints for Super-Puppet Daizester.
/c5* Requires {Blueprint 45_B} and 46500G of funds to produce./c3",240,64,16,"Blueprints for the Super-Mech Daizester.
/c5* Requires {Blueprint 45_B} and 46500 G of funds to produce./c3","Blueprints for Super-Puppet Daizester.
/c5* Requires {Blueprint 45_B} and 46500 G of funds to produce./c3","超人形ダイゼスターのBlueprint

/c5※製作には「Blueprint 45_B」と
　46500Ｇの資金が必要/c3","Blueprints for Super-Puppet Daizester.
/c5* Requires {Blueprint 45_B} and 46500 G of funds to produce./c3"
"opb/PartsDesc.opb","0x6a82","0x1 0xff4","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","A design for a Puppet, with all information needed to produce it. Treasured more than life itself by Puppetmakers, it's split in two to protect the secrets of manufacturing it.",240,64,16,"Design for a mech. It details all the information necessary to produce the mech. A diagram that is treasured more than life itself by Puppet Makers, it is divided into two parts to protect the secrets of the manufacturing process.","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。","　人形の設計図。人形製作に必要な情報
が全て記載されている。人形師が命より
大切にする図面であり、製法の秘密を守
るため上巻下巻に分けて保管される。"
